sensor,timestamp,temperature
temp0,1652444848,65.731
temp0,1652444858,66.705
temp0,1652444868,65.244
temp0,1652444878,66.218
temp0,1652444888,65.731
temp0,1652444898,66.218
temp0,1652444908,66.218
temp0,1652444918,65.244
temp0,1652444928,67.19200000000001
temp0,1652444938,67.19200000000001
temp0,1652444948,66.218
temp0,1652444958,65.731
temp0,1652444968,66.218
temp0,1652444978,66.218
temp0,1652444988,66.705
temp0,1652444998,66.705
temp0,1652445008,66.705
temp0,1652445018,65.731
temp0,1652445028,67.19200000000001
temp0,1652445038,66.705
temp0,1652445048,66.705
temp0,1652445058,67.19200000000001
temp0,1652445068,66.705
temp0,1652445078,65.244
temp0,1652445088,66.218
temp0,1652445098,65.731
temp0,1652445108,67.19200000000001
temp0,1652445118,67.679
temp0,1652445128,67.679
temp0,1652445138,68.166
temp0,1652445148,66.705
temp0,1652445158,66.705
temp0,1652445168,66.705
temp0,1652445178,67.19200000000001
temp0,1652445188,66.705
temp0,1652445198,66.218
temp0,1652445208,67.19200000000001
temp0,1652445218,66.705
temp0,1652445228,66.218
temp0,1652445238,67.19200000000001
temp0,1652445248,67.19200000000001
temp0,1652445258,66.705
temp0,1652445268,67.679
temp0,1652445278,67.679
temp0,1652445288,66.705
temp0,1652445298,66.705
temp0,1652445308,66.705
temp0,1652445318,67.679
temp0,1652445328,67.19200000000001
temp0,1652445338,67.679
temp0,1652445348,67.19200000000001
temp0,1652445358,68.166
temp0,1652445368,68.166
temp0,1652445378,68.653
temp0,1652445388,67.19200000000001
temp0,1652445398,68.166
temp0,1652445408,67.679
temp0,1652445418,67.19200000000001
temp0,1652445428,67.19200000000001
temp0,1652445438,66.705
temp0,1652445448,66.705
temp0,1652445458,67.19200000000001
temp0,1652445468,67.679
temp0,1652445478,66.705
temp0,1652445488,66.705
temp0,1652445498,67.19200000000001
temp0,1652445508,67.679
temp0,1652445518,68.166
temp0,1652445528,66.705
temp0,1652445538,67.679
temp0,1652445548,68.166
temp0,1652445558,67.679
temp0,1652445568,68.166
temp0,1652445578,67.679
temp0,1652445588,67.19200000000001
temp0,1652445598,68.166
temp0,1652445608,69.14
temp0,1652445618,67.679
temp0,1652445628,67.19200000000001
temp0,1652445638,68.166
temp0,1652445648,69.14
temp0,1652445658,68.653
temp0,1652445668,68.653
temp0,1652445678,69.14
temp0,1652445688,69.627
temp0,1652445698,69.627
temp0,1652445708,68.653
temp0,1652445718,69.14
temp0,1652445728,69.14
temp0,1652445738,70.114
temp0,1652445748,70.114
temp0,1652445758,69.14
temp0,1652445768,69.627
temp0,1652445778,68.653
temp0,1652445788,69.627
temp0,1652445798,69.627
temp0,1652445808,70.114
temp0,1652445818,69.14
temp0,1652445828,69.627
temp0,1652445838,69.627
temp0,1652445848,70.114
temp0,1652445858,70.601
temp0,1652445868,70.114
temp0,1652445878,70.114
temp0,1652445888,70.114
temp0,1652445898,70.601
temp0,1652445908,70.114
temp0,1652445918,71.08800000000001
temp0,1652445928,70.114
temp0,1652445938,70.114
temp0,1652445948,70.601
temp0,1652445958,71.08800000000001
temp0,1652445968,70.601
temp0,1652445978,69.627
temp0,1652445988,71.08800000000001
temp0,1652445988,71.08800000000001
temp0,1652445998,70.114
temp0,1652446008,71.08800000000001
temp0,1652446018,70.601
temp0,1652446028,70.601
temp0,1652446038,70.601
temp0,1652446048,70.601
temp0,1652446058,69.627
temp0,1652446068,70.601
temp0,1652446078,70.601
temp0,1652446088,71.08800000000001
temp0,1652446098,70.601
temp0,1652446108,71.08800000000001
temp0,1652446118,71.08800000000001
temp0,1652446128,71.575
temp0,1652446138,71.08800000000001
temp0,1652446148,71.575
temp0,1652446158,71.575
temp0,1652446168,71.08800000000001
temp0,1652446178,70.601
temp0,1652446188,71.08800000000001
temp0,1652446198,71.575
temp0,1652446208,71.08800000000001
temp0,1652446218,70.114
temp0,1652446228,71.575
temp0,1652446238,71.575
temp0,1652446248,71.08800000000001
temp0,1652446258,70.601
temp0,1652446268,70.601
temp0,1652446278,71.08800000000001
temp0,1652446288,72.062
temp0,1652446298,71.08800000000001
temp0,1652446308,71.575
temp0,1652446318,71.08800000000001
temp0,1652446328,70.601
temp0,1652446338,70.114
temp0,1652446348,71.575
temp0,1652446358,72.062
temp0,1652446368,71.08800000000001
temp0,1652446378,71.575
temp0,1652446388,72.549
temp0,1652446398,71.575
temp0,1652446408,70.114
temp0,1652446418,71.575
temp0,1652446428,73.036
temp0,1652446438,72.062
temp0,1652446448,70.601
temp0,1652446458,71.575
temp0,1652446468,71.08800000000001
temp0,1652446478,71.575
temp0,1652446488,71.08800000000001
temp0,1652446498,71.08800000000001
temp0,1652446508,71.575
temp0,1652446518,72.062
temp0,1652446528,71.575
temp0,1652446538,71.575
temp0,1652446548,71.08800000000001
temp0,1652446558,72.549
temp0,1652446568,72.549
temp0,1652446578,71.575
temp0,1652446588,73.036
temp0,1652446598,73.036
temp0,1652446608,73.523
temp0,1652446618,72.549
temp0,1652446628,73.036
temp0,1652446638,73.036
temp0,1652446648,73.523
temp0,1652446658,72.549
temp0,1652446668,73.523
temp0,1652446678,73.523
temp0,1652446688,72.549
temp0,1652446698,73.523
temp0,1652446708,73.523
temp0,1652446718,73.523
temp0,1652446728,73.523
temp0,1652446738,72.549
temp0,1652446748,73.523
temp0,1652446758,73.523
temp0,1652446768,72.549
temp0,1652446778,73.036
temp0,1652446788,73.036
temp0,1652446798,73.523
temp0,1652446808,73.036
temp0,1652446818,73.523
temp0,1652446828,74.01
temp0,1652446838,73.036
temp0,1652446848,73.036
temp0,1652446858,74.497
temp0,1652446868,74.497
temp0,1652446878,74.01
temp0,1652446888,73.523
temp0,1652446898,74.497
temp0,1652446908,74.984
temp0,1652446918,74.497
temp0,1652446928,74.01
temp0,1652446938,73.523
temp0,1652446948,74.984
temp0,1652446958,74.01
temp0,1652446968,74.984
temp0,1652446978,73.523
temp0,1652446988,75.471
temp0,1652446998,74.984
temp0,1652447008,75.471
temp0,1652447018,75.471
temp0,1652447028,74.497
temp0,1652447038,73.523
temp0,1652447048,74.497
temp0,1652447058,74.497
temp0,1652447068,74.497
temp0,1652447078,74.984
temp0,1652447088,73.523
temp0,1652447098,74.497
temp0,1652447108,74.984
temp0,1652447118,74.984
temp0,1652447128,74.497
temp0,1652447138,74.01
temp0,1652447148,74.497
temp0,1652447158,74.497
temp0,1652447168,75.958
temp0,1652447178,74.497
temp0,1652447188,74.01
temp0,1652447198,74.984
temp0,1652447208,75.471
temp0,1652447218,74.497
temp0,1652447228,74.984
temp0,1652447238,74.984
temp0,1652447248,75.471
temp0,1652447258,74.984
temp0,1652447268,74.984
temp0,1652447278,74.497
temp0,1652447288,75.471
temp0,1652447298,75.471
temp0,1652447308,74.497
temp0,1652447318,75.471
temp0,1652447328,74.984
temp0,1652447338,74.984
temp0,1652447348,75.958
temp0,1652447358,74.497
temp0,1652447368,74.984
temp0,1652447378,74.984
temp0,1652447388,74.497
temp0,1652447398,75.958
temp0,1652447408,75.471
temp0,1652447418,76.932
temp0,1652447428,75.958
temp0,1652447438,75.958
temp0,1652447448,76.932
temp0,1652447458,75.471
temp0,1652447468,75.471
temp0,1652447478,76.932
temp0,1652447488,76.932
temp0,1652447498,76.44500000000001
temp0,1652447508,76.44500000000001
temp0,1652447518,75.958
temp0,1652447528,76.44500000000001
temp0,1652447538,76.44500000000001
temp0,1652447548,76.932
temp0,1652447558,76.44500000000001
temp0,1652447568,76.44500000000001
temp0,1652447578,76.932
temp0,1652447588,76.44500000000001
temp0,1652447598,76.932
temp0,1652447608,77.906
temp0,1652447618,76.44500000000001
temp0,1652447628,76.44500000000001
temp0,1652447638,76.932
temp0,1652447648,76.932
temp0,1652447658,77.906
temp0,1652447668,77.419
temp0,1652447678,76.932
temp0,1652447688,76.932
temp0,1652447698,76.932
temp0,1652447708,77.419
temp0,1652447718,77.419
temp0,1652447728,76.932
temp0,1652447738,77.906
temp0,1652447748,76.932
temp0,1652447758,78.393
temp0,1652447768,77.419
temp0,1652447778,77.906
temp0,1652447788,78.393
temp0,1652447798,77.906
temp0,1652447808,77.419
temp0,1652447818,76.932
temp0,1652447828,76.44500000000001
temp0,1652447838,77.419
temp0,1652447848,78.393
temp0,1652447858,77.906
temp0,1652447868,76.932
temp0,1652447878,77.906
temp0,1652447888,77.419
temp0,1652447898,78.88
temp0,1652447908,77.419
temp0,1652447918,78.393
temp0,1652447928,78.393
temp0,1652447938,77.419
temp0,1652447948,78.393
temp0,1652447958,77.419
temp0,1652447968,77.419
temp0,1652447978,77.906
temp0,1652447988,78.393
temp0,1652447998,77.906
temp0,1652448008,78.393
temp0,1652448018,78.88
temp0,1652448028,78.88
temp0,1652448038,77.419
temp0,1652448048,77.906
temp0,1652448058,77.906
temp0,1652448068,78.393
temp0,1652448078,77.906
temp0,1652448088,78.393
temp0,1652448098,78.88
temp0,1652448108,77.419
temp0,1652448118,77.906
temp0,1652448128,79.367
temp0,1652448138,77.419
temp0,1652448148,78.88
temp0,1652448158,79.367
temp0,1652448168,77.906
temp0,1652448178,78.393
temp0,1652448188,78.393
temp0,1652448198,78.88
temp0,1652448208,77.906
temp0,1652448218,78.393
temp0,1652448228,77.419
temp0,1652448238,79.367
temp0,1652448248,77.906
temp0,1652448258,77.419
temp0,1652448268,78.88
temp0,1652448278,78.393
temp0,1652448288,78.393
temp0,1652448298,79.367
temp0,1652448308,78.88
temp0,1652448318,79.367
temp0,1652448328,79.854
temp0,1652448338,79.854
temp0,1652448348,79.854
temp0,1652448358,78.88
temp0,1652448368,78.88
temp0,1652448378,78.88
temp0,1652448388,80.828
temp0,1652448398,79.854
temp0,1652448408,80.828
temp0,1652448418,79.367
temp0,1652448428,81.315
temp0,1652448438,79.367
temp0,1652448448,80.34100000000001
temp0,1652448458,80.34100000000001
temp0,1652448468,80.34100000000001
temp0,1652448478,80.34100000000001
temp0,1652448488,79.854
temp0,1652448498,79.367
temp0,1652448508,79.854
temp0,1652448518,80.828
temp0,1652448528,80.828
temp0,1652448538,80.828
temp0,1652448548,81.315
temp0,1652448558,81.315
temp0,1652448568,81.315
temp0,1652448578,81.315
temp0,1652448588,79.854
temp0,1652448598,80.828
temp0,1652448608,81.802
temp0,1652448618,80.828
temp0,1652448628,81.802
temp0,1652448638,81.802
temp0,1652448648,80.828
temp0,1652448658,81.315
temp0,1652448668,79.854
temp0,1652448678,80.828
temp0,1652448688,81.315
temp0,1652448698,80.828
temp0,1652448708,81.315
temp0,1652448718,80.828
temp0,1652448728,80.34100000000001
temp0,1652448738,82.289
temp0,1652448748,81.802
temp0,1652448758,81.315
temp0,1652448768,81.802
temp0,1652448778,80.34100000000001
temp0,1652448788,81.315
temp0,1652448798,82.289
temp0,1652448808,82.289
temp0,1652448818,80.828
temp0,1652448828,81.802
temp0,1652448838,81.315
temp0,1652448848,80.34100000000001
temp0,1652448858,81.802
temp0,1652448868,82.289
temp0,1652448878,80.828
temp0,1652448888,82.289
temp0,1652448898,81.802
temp0,1652448908,82.289
temp0,1652448918,82.289
temp0,1652448928,81.315
temp0,1652448938,81.802
temp0,1652448948,82.289
temp0,1652448958,81.802
temp0,1652448968,81.315
temp0,1652448978,80.828
temp0,1652448988,81.315
temp0,1652448998,82.289
temp0,1652449008,80.828
temp0,1652449018,81.315
temp0,1652449028,81.802
temp0,1652449038,81.802
temp0,1652449048,81.802
temp0,1652449058,81.802
temp0,1652449068,81.802
temp0,1652449078,82.289
temp0,1652449088,80.828
temp0,1652449098,82.289
temp0,1652449108,81.802
temp0,1652449118,81.802
temp0,1652449128,82.289
temp0,1652449138,80.828
temp0,1652449148,80.828
temp0,1652449158,81.802
temp0,1652449168,82.289
temp0,1652449178,82.289
temp0,1652449188,81.315
temp0,1652449198,82.289
temp0,1652449208,83.263
temp0,1652449218,83.263
temp0,1652449228,82.776
temp0,1652449238,81.802
temp0,1652449248,82.776
temp0,1652449258,81.802
temp0,1652449268,81.315
temp0,1652449278,82.289
temp0,1652449288,82.289
temp0,1652449298,82.289
temp0,1652449308,82.289
temp0,1652449318,81.802
temp0,1652449328,82.289
temp0,1652449338,82.289
temp0,1652449348,83.263
temp0,1652449358,83.263
temp0,1652449368,81.802
temp0,1652449378,81.802
temp0,1652449388,83.263
temp0,1652449398,82.289
temp0,1652449408,83.263
temp0,1652449418,83.75
temp0,1652449428,82.776
temp0,1652449438,82.776
temp0,1652449448,82.776
temp0,1652449458,83.263
temp0,1652449468,82.776
temp0,1652449478,82.289
temp0,1652449488,82.289
temp0,1652449498,82.776
temp0,1652449508,81.802
temp0,1652449518,82.776
temp0,1652449528,82.776
temp0,1652449538,83.263
temp0,1652449548,83.263
temp0,1652449558,83.75
temp0,1652449568,81.802
temp0,1652449578,82.776
temp0,1652449588,82.776
temp0,1652449588,82.776
temp0,1652449598,81.802
temp0,1652449608,82.776
temp0,1652449618,82.776
temp0,1652449628,82.776
temp0,1652449638,82.776
temp0,1652449648,83.263
temp0,1652449658,82.776
temp0,1652449668,82.289
temp0,1652449678,82.776
temp0,1652449688,82.776
temp0,1652449698,82.289
temp0,1652449708,83.263
temp0,1652449718,83.75
temp0,1652449728,83.263
temp0,1652449738,83.263
temp0,1652449748,81.802
temp0,1652449758,83.263
temp0,1652449768,82.289
temp0,1652449778,82.776
temp0,1652449788,83.263
temp0,1652449798,82.289
temp0,1652449808,84.724
temp0,1652449818,82.289
temp0,1652449828,82.776
temp0,1652449838,83.75
temp0,1652449848,82.776
temp0,1652449858,84.724
temp0,1652449868,82.776
temp0,1652449878,83.263
temp0,1652449888,83.75
temp0,1652449898,83.75
temp0,1652449908,82.776
temp0,1652449918,82.776
temp0,1652449928,82.776
temp0,1652449938,82.776
temp0,1652449948,82.776
temp0,1652449958,82.289
temp0,1652449968,82.776
temp0,1652449978,83.75
temp0,1652449988,82.776
temp0,1652449998,82.776
temp0,1652450008,82.776
temp0,1652450018,83.75
temp0,1652450028,83.75
temp0,1652450038,83.75
temp0,1652450048,84.724
temp0,1652450058,83.75
temp0,1652450068,83.75
temp0,1652450078,82.776
temp0,1652450088,82.289
temp0,1652450098,83.263
temp0,1652450108,83.75
temp0,1652450118,84.237
temp0,1652450128,82.776
temp0,1652450138,83.263
temp0,1652450148,83.263
temp0,1652450158,83.75
temp0,1652450168,82.776
temp0,1652450178,84.237
temp0,1652450188,83.75
temp0,1652450198,84.724
temp0,1652450208,83.75
temp0,1652450218,84.724
temp0,1652450228,84.237
temp0,1652450238,83.263
temp0,1652450248,84.237
temp0,1652450258,84.237
temp0,1652450268,83.75
temp0,1652450278,82.776
temp0,1652450288,84.237
temp0,1652450298,82.776
temp0,1652450308,83.263
temp0,1652450318,84.724
temp0,1652450328,83.75
temp0,1652450338,83.263
temp0,1652450348,83.263
temp0,1652450358,83.263
temp0,1652450368,84.237
temp0,1652450378,83.263
temp0,1652450388,84.237
temp0,1652450398,83.75
temp0,1652450408,83.75
temp0,1652450418,85.211
temp0,1652450428,84.724
temp0,1652450438,83.263
temp0,1652450448,83.263
temp0,1652450458,83.263
temp0,1652450468,83.75
temp0,1652450478,83.263
temp0,1652450488,83.75
temp0,1652450498,84.237
temp0,1652450508,83.263
temp0,1652450518,83.263
temp0,1652450528,84.237
temp0,1652450538,84.237
temp0,1652450548,83.75
temp0,1652450558,84.724
temp0,1652450568,83.75
temp0,1652450578,83.263
temp0,1652450588,84.237
temp0,1652450598,84.237
temp0,1652450608,84.724
temp0,1652450618,84.237
temp0,1652450628,84.237
temp0,1652450638,84.724
temp0,1652450648,84.237
temp0,1652450658,84.237
temp0,1652450668,83.263
temp0,1652450678,83.75
temp0,1652450688,83.75
temp0,1652450698,84.724
temp0,1652450708,83.75
temp0,1652450718,82.289
temp0,1652450728,84.237
temp0,1652450738,83.75
temp0,1652450748,83.75
temp0,1652450758,84.237
temp0,1652450768,83.75
temp0,1652450778,83.75
temp0,1652450788,83.75
temp0,1652450798,83.75
temp0,1652450808,84.237
temp0,1652450818,83.75
temp0,1652450828,84.237
temp0,1652450838,84.724
temp0,1652450848,83.75
temp0,1652450858,84.237
temp0,1652450868,83.75
temp0,1652450878,84.237
temp0,1652450888,84.237
temp0,1652450898,83.75
temp0,1652450908,84.724
temp0,1652450918,84.237
temp0,1652450928,84.237
temp0,1652450938,83.75
temp0,1652450948,84.237
temp0,1652450958,83.75
temp0,1652450968,83.75
temp0,1652450978,84.237
temp0,1652450988,83.75
temp0,1652450998,83.75
temp0,1652451008,84.237
temp0,1652451018,84.237
temp0,1652451028,84.237
temp0,1652451038,84.724
temp0,1652451048,84.724
temp0,1652451058,84.237
temp0,1652451068,83.75
temp0,1652451078,84.237
temp0,1652451088,83.75
temp0,1652451098,84.724
temp0,1652451108,84.237
temp0,1652451118,84.237
temp0,1652451128,84.237
temp0,1652451138,84.724
temp0,1652451148,83.75
temp0,1652451158,84.237
temp0,1652451168,84.237
temp0,1652451178,83.75
temp0,1652451188,84.724
temp0,1652451198,84.724
temp0,1652451208,84.724
temp0,1652451218,83.75
temp0,1652451228,84.724
temp0,1652451238,84.237
temp0,1652451248,83.75
temp0,1652451258,84.237
temp0,1652451268,84.237
temp0,1652451278,84.237
temp0,1652451288,85.211
temp0,1652451298,84.724
temp0,1652451308,83.75
temp0,1652451318,84.724
temp0,1652451328,84.724
temp0,1652451338,84.237
temp0,1652451348,85.211
temp0,1652451358,84.237
temp0,1652451368,83.75
temp0,1652451378,83.75
temp0,1652451388,83.263
temp0,1652451398,84.724
temp0,1652451408,83.75
temp0,1652451418,85.211
temp0,1652451428,84.237
temp0,1652451438,85.211
temp0,1652451448,83.75
temp0,1652451458,83.75
temp0,1652451468,84.237
temp0,1652451478,85.211
temp0,1652451488,83.263
temp0,1652451498,83.75
temp0,1652451508,83.263
temp0,1652451518,85.211
temp0,1652451528,84.237
temp0,1652451538,83.75
temp0,1652451548,84.724
temp0,1652451558,83.75
temp0,1652451568,84.724
temp0,1652451578,84.724
temp0,1652451588,85.211
temp0,1652451598,84.237
temp0,1652451608,84.724
temp0,1652451618,85.211
temp0,1652451628,84.237
temp0,1652451638,84.724
temp0,1652451648,85.211
temp0,1652451658,85.211
temp0,1652451668,83.75
temp0,1652451678,84.237
temp0,1652451688,83.75
temp0,1652451698,83.75
temp0,1652451708,84.237
temp0,1652451718,84.237
temp0,1652451728,83.75
temp0,1652451738,83.263
temp0,1652451748,83.75
temp0,1652451758,84.724
temp0,1652451768,83.75
temp0,1652451778,83.75
temp0,1652451788,84.237
temp0,1652451798,84.237
temp0,1652451808,85.211
temp0,1652451818,83.75
temp0,1652451828,83.75
temp0,1652451838,83.263
temp0,1652451848,84.237
temp0,1652451858,84.237
temp0,1652451868,83.263
temp0,1652451878,84.724
temp0,1652451888,85.211
temp0,1652451898,84.724
temp0,1652451908,84.724
temp0,1652451918,83.75
temp0,1652451928,85.211
temp0,1652451938,83.75
temp0,1652451948,84.237
temp0,1652451958,83.75
temp0,1652451968,84.237
temp0,1652451978,84.237
temp0,1652451988,84.724
temp0,1652451998,85.69800000000001
temp0,1652452008,84.237
temp0,1652452018,84.237
temp0,1652452028,84.724
temp0,1652452038,84.237
temp0,1652452048,84.724
temp0,1652452058,86.185
temp0,1652452068,85.211
temp0,1652452078,85.211
temp0,1652452088,83.263
temp0,1652452098,84.724
temp0,1652452108,83.75
temp0,1652452118,85.211
temp0,1652452128,84.237
temp0,1652452138,83.75
temp0,1652452148,84.237
temp0,1652452158,84.237
temp0,1652452168,84.237
temp0,1652452178,83.75
temp0,1652452188,83.75
temp0,1652452198,84.724
temp0,1652452208,83.75
temp0,1652452218,84.237
temp0,1652452228,84.724
temp0,1652452238,84.724
temp0,1652452248,84.724
temp0,1652452258,84.237
temp0,1652452268,84.724
temp0,1652452278,84.724
temp0,1652452288,84.724
temp0,1652452298,84.237
temp0,1652452308,83.75
temp0,1652452318,84.237
temp0,1652452328,84.237
temp0,1652452338,84.237
temp0,1652452348,84.724
temp0,1652452358,84.724
temp0,1652452368,84.237
temp0,1652452378,85.211
temp0,1652452388,83.75
temp0,1652452398,85.211
temp0,1652452408,84.724
temp0,1652452418,84.237
temp0,1652452428,83.263
temp0,1652452438,85.69800000000001
temp0,1652452448,84.724
temp0,1652452458,83.75
temp0,1652452468,83.75
temp0,1652452478,84.724
temp0,1652452488,85.211
temp0,1652452498,84.237
temp0,1652452508,85.211
temp0,1652452518,85.211
temp0,1652452528,85.211
temp0,1652452538,84.724
temp0,1652452548,84.724
temp0,1652452558,84.237
temp0,1652452568,85.211
temp0,1652452578,84.724
temp0,1652452588,84.237
temp0,1652452598,84.724
temp0,1652452608,85.69800000000001
temp0,1652452618,86.185
temp0,1652452628,84.237
temp0,1652452638,85.211
temp0,1652452648,85.69800000000001
temp0,1652452658,84.724
temp0,1652452668,83.75
temp0,1652452678,84.237
temp0,1652452688,84.724
temp0,1652452698,84.237
temp0,1652452708,83.75
temp0,1652452718,84.724
temp0,1652452728,84.237
temp0,1652452738,85.211
temp0,1652452748,84.237
temp0,1652452758,84.237
temp0,1652452768,85.211
temp0,1652452778,84.724
temp0,1652452788,83.75
temp0,1652452798,84.724
temp0,1652452808,83.75
temp0,1652452818,84.724
temp0,1652452828,83.75
temp0,1652452838,84.237
temp0,1652452848,84.724
temp0,1652452858,84.724
temp0,1652452868,83.75
temp0,1652452878,84.724
temp0,1652452888,83.75
temp0,1652452898,84.237
temp0,1652452908,83.75
temp0,1652452918,83.75
temp0,1652452928,83.75
temp0,1652452938,83.75
temp0,1652452948,83.75
temp0,1652452958,83.75
temp0,1652452968,84.724
temp0,1652452978,84.237
temp0,1652452988,84.237
temp0,1652452998,84.237
temp0,1652453008,85.211
temp0,1652453018,84.237
temp0,1652453028,83.75
temp0,1652453038,84.724
temp0,1652453048,84.237
temp0,1652453058,85.211
temp0,1652453068,85.211
temp0,1652453078,84.724
temp0,1652453088,85.211
temp0,1652453098,84.724
temp0,1652453108,83.263
temp0,1652453118,84.237
temp0,1652453128,84.237
temp0,1652453138,84.237
temp0,1652453148,85.211
temp0,1652453158,84.237
temp0,1652453168,85.211
temp0,1652453178,84.724
temp0,1652453188,83.75
temp0,1652453188,83.75
temp0,1652453198,84.237
temp0,1652453208,83.75
temp0,1652453218,85.211
temp0,1652453228,84.724
temp0,1652453238,84.724
temp0,1652453248,84.237
temp0,1652453258,84.237
temp0,1652453268,84.237
temp0,1652453278,84.724
temp0,1652453288,84.724
temp0,1652453298,83.75
temp0,1652453308,83.75
temp0,1652453318,84.724
temp0,1652453328,85.211
temp0,1652453338,84.724
temp0,1652453348,84.237
temp0,1652453358,84.724
temp0,1652453368,84.237
temp0,1652453378,84.237
temp0,1652453388,84.237
temp0,1652453398,84.724
temp0,1652453408,83.75
temp0,1652453418,84.237
temp0,1652453428,83.263
temp0,1652453438,80.828
temp0,1652453448,80.34100000000001
temp0,1652453458,79.367
temp0,1652453468,79.367
temp0,1652453478,78.88
temp0,1652453488,77.419
temp0,1652453498,77.419
temp0,1652453508,77.419
temp0,1652453518,77.419
temp0,1652453528,66.218
temp0,1652453538,63.296
temp0,1652453548,58.426
temp0,1652453558,55.991
temp0,1652453568,55.504
temp0,1652453578,53.069
temp0,1652453588,52.095
temp0,1652453598,50.147
temp0,1652453608,49.660000000000004
temp0,1652453618,47.712
temp0,1652453628,47.712
temp0,1652453638,46.251
temp0,1652453648,46.251
temp0,1652453658,44.303000000000004
temp0,1652453668,44.303000000000004
temp0,1652453678,42.842
temp0,1652453688,42.842
temp0,1652453698,42.355000000000004
temp0,1652453708,42.355000000000004
temp0,1652453718,42.355000000000004
temp0,1652453728,42.355000000000004
temp0,1652453738,41.381
temp0,1652453748,41.381
temp0,1652453758,39.92
temp0,1652453768,39.433
temp0,1652453778,40.407000000000004
temp0,1652453788,40.407000000000004
temp0,1652453798,39.433
temp0,1652453808,39.92
temp0,1652453818,39.433
temp0,1652453828,39.92
temp0,1652453838,40.407000000000004
temp0,1652453848,38.946
temp0,1652453858,38.459
temp0,1652453868,39.433
temp0,1652453878,38.946
temp0,1652453888,38.459
temp0,1652453898,37.972
temp0,1652453908,38.459
temp0,1652453918,38.946
temp0,1652453928,37.972
temp0,1652453938,38.459
temp0,1652453948,38.459
temp0,1652453958,38.459
temp0,1652453968,38.946
temp0,1652453978,37.485
temp0,1652453988,37.972
temp0,1652453998,38.459
temp0,1652454008,38.459
temp0,1652454018,38.459
temp0,1652454028,37.485
temp0,1652454038,37.485
temp0,1652454048,37.485
temp0,1652454058,38.946
temp0,1652454068,37.485
temp0,1652454078,37.972
temp0,1652454088,37.485
temp0,1652454098,37.485
temp0,1652454108,36.511
temp0,1652454118,37.485
temp0,1652454128,36.998
temp0,1652454138,37.972
temp0,1652454148,36.998
temp0,1652454158,36.511
temp0,1652454168,36.998
temp0,1652454178,37.485
temp0,1652454188,36.998
temp0,1652454198,37.485
temp0,1652454208,36.998
temp0,1652454218,36.998
temp0,1652454228,36.998
temp0,1652454238,36.998
temp0,1652454248,37.485
temp0,1652454258,36.998
temp0,1652454268,36.024
temp0,1652454278,37.485
temp0,1652454288,36.511
temp0,1652454298,36.998
temp0,1652454308,36.998
temp0,1652454318,36.998
temp0,1652454328,36.511
temp0,1652454338,36.511
temp0,1652454348,37.485
temp0,1652454358,36.511
temp0,1652454368,36.024
temp0,1652454378,37.972
temp0,1652454388,37.485
temp0,1652454398,37.485
temp0,1652454408,36.511
temp0,1652454418,37.485
temp0,1652454428,36.511
temp0,1652454438,36.024
temp0,1652454448,36.511
temp0,1652454458,36.024
temp0,1652454468,36.511
temp0,1652454478,36.024
temp0,1652454488,36.511
temp0,1652454498,35.537
temp0,1652454508,36.998
temp0,1652454518,36.024
temp0,1652454528,36.511
temp0,1652454538,36.998
temp0,1652454548,36.998
temp0,1652454558,36.024
temp0,1652454568,36.998
temp0,1652454578,36.998
temp0,1652454588,36.024
temp0,1652454598,36.511
temp0,1652454608,36.998
temp0,1652454618,35.537
temp0,1652454628,36.511
temp0,1652454638,36.998
temp0,1652454648,36.511
temp0,1652454658,37.485
temp0,1652454668,36.511
temp0,1652454678,36.998
temp0,1652454688,35.537
temp0,1652454698,35.537
temp0,1652454708,36.024
temp0,1652454718,35.537
temp0,1652454728,36.511
temp0,1652454738,36.024
temp0,1652454748,36.998
temp0,1652454758,36.511
temp0,1652454768,36.024
temp0,1652454778,36.024
temp0,1652454788,36.511
temp0,1652454798,36.024
temp0,1652454808,36.024
temp0,1652454818,37.485
temp0,1652454828,36.024
temp0,1652454838,36.024
temp0,1652454848,35.537
temp0,1652454858,35.537
temp0,1652454868,36.511
temp0,1652454878,35.537
temp0,1652454888,36.998
temp0,1652454898,37.485
temp0,1652454908,36.024
temp0,1652454918,36.024
temp0,1652454928,36.511
temp0,1652454938,36.511
temp0,1652454948,36.998
temp0,1652454958,36.998
temp0,1652454968,35.050000000000004
temp0,1652454978,36.024
temp0,1652454988,36.998
temp0,1652454998,36.024
temp0,1652455008,36.024
temp0,1652455018,36.998
temp0,1652455028,36.024
temp0,1652455038,35.050000000000004
temp0,1652455048,35.537
temp0,1652455058,36.024
temp0,1652455068,36.024
temp0,1652455078,36.511
temp0,1652455088,36.998
temp0,1652455098,36.511
temp0,1652455108,36.998
temp0,1652455118,36.998
temp0,1652455128,37.972
temp0,1652455138,36.998
temp0,1652455148,37.485
temp0,1652455158,37.972
temp0,1652455168,37.972
temp0,1652455178,37.485
temp0,1652455188,36.511
temp0,1652455198,36.511
temp0,1652455208,37.972
temp0,1652455218,36.511
temp0,1652455228,37.485
temp0,1652455238,36.998
temp0,1652455248,36.998
temp0,1652455258,37.972
temp0,1652455268,37.485
temp0,1652455278,37.485
temp0,1652455288,36.998
temp0,1652455298,36.998
temp0,1652455308,37.485
temp0,1652455318,37.485
temp0,1652455328,36.511
temp0,1652455338,37.485
